ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Trade_Flow,Scale,F1994,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022
1493,Paraguay,PY,PRY,Exports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,0.000154796508530188,0.000942051701571457,0.000565966770974642,0.000905469745431364,0.0175065517632367,0.0112357153972117,0.00512781790966236,0.00620053390705532,0.00425844650803047,0.00447279312378144,0.00375518801472957,0.0415669946484821,0.061630308264918,0.0146018615426446,0.0144676550156085,0.0309353085783826,0.0327837786319842,0.0539833353818982,0.0312535949707906,0.0245066052692292,0.0427365704623357,0.0247478025412397,0.010032521692837,0.0160586459327747,0.0297552057249976,0.024558354330268,0.0818768128003148,0.0866933116181972,0.067231875837922
1494,Paraguay,PY,PRY,Exports of low carbon technology products as share of total exports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,0.128262139556381,0.0978800482845833,0.0520072923545485,0.0223360537856157,0.0131588103117059,0.0133058380179531,0.0125691073984405,0.141503938554501,0.238548641206263,0.0554959036820906,0.0558191948571128,0.136665189901855,0.136750032213983,0.234709610992966,0.143356912285887,0.100493667837349,0.178811383981706,0.107272163132244,0.0426463570226612,0.0746598753297009,0.13801680656596,0.121239085539267,0.352104503255295,0.327995104447328,0.281717812923098
1495,Paraguay,PY,PRY,Imports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,81718092,58677106,79488370,72930311,52252787,56795697,38870708,43761742,29391960,32908900,39778363,57641944,63164268,94147209,159865800,133961170,187714872,234200347,272999904,254042629,272629667,261158144,260291496,305826466,348318594,295732390,258784069,324405376,366127894
1496,Paraguay,PY,PRY,Imports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,1.03822023353158,0.647497569996354,0.812068378471409,0.731848902112335,0.56425561231766,0.64269895093727,0.438934501003417,0.515097525565993,0.408433668982999,0.427867942268337,0.413305531529213,0.536826310596754,0.470307593874105,0.527246668741977,0.649457899411293,0.599240725034096,0.691926679819254,0.694193655932534,0.819907224453944,0.657267418253364,0.675193800214649,0.721204762244955,0.721237840744532,0.784228140625994,0.865915995168578,0.77977521627301,0.730364555814359,0.812010187921233,0.877535352267296
1497,Paraguay,PY,PRY,Imports of low carbon technology products as share of total imports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,1.23121362788468,1.96754402900543,1.60130398527501,2.07618998830435,1.83623514795833,1.75270223271099,1.52221172438398,1.77832205404074,1.31899673135687,1.59976901811109,1.77000790601826,1.93929245901171,1.88527029210468,1.91313493164354,2.39433174081885,2.12054400557752,2.27622043566898,2.58541495141783,2.68041944450635,2.65983722830887,2.72359730128867,2.43062822749384,2.63744540044279,2.25702687545328,2.17882955473941
1498,Paraguay,PY,PRY,Total trade in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,81730276,58762476,79543769,73020543,53873978,57788604,39324812,44288528,29698409,33252919,40139779,62105217,71441475,96754574,163427052,140876805,196608882,252412723,283406238,263514759,289885834,270119663,263912188,312088877,360287759,305046229,287794807,359040134,394178576
1499,Paraguay,PY,PRY,Total trade in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,1.03837503004011,0.648439621697926,0.812634345242384,0.732754371857767,0.581762164080897,0.653934666334482,0.44406231891308,0.521298059473048,0.41269211549103,0.432340735392119,0.417060719543943,0.578393305245236,0.531937902139023,0.541848530284622,0.663925554426901,0.630176033612479,0.724710458451239,0.748176991314432,0.851160819424734,0.681774023522593,0.717930370676985,0.745952564786195,0.731270362437369,0.800286786558769,0.895671200893576,0.804333570603278,0.812241368614674,0.898703499539431,0.944767228105218
1500,Paraguay,PY,PRY,Trade balance in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-81705908,-58591736,-79432971,-72840079,-50631596,-55802790,-38416604,-43234956,-29085511,-32564881,-39416947,-53178671,-54887061,-91539844,-156304548,-127045535,-178820862,-215987971,-262593570,-244570499,-255373500,-252196625,-256670804,-299564055,-336349429,-286418551,-229773331,-289770618,-338077212
1501,Paraguay,PY,PRY,Trade balance in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-1.03806543702305,-0.646555518294783,-0.811502411700435,-0.730943432366904,-0.546749060554424,-0.631463235540059,-0.433806683093755,-0.508896991658937,-0.404175222474969,-0.423395149144556,-0.409550343514484,-0.495259315948271,-0.408677285609187,-0.512644807199333,-0.634990244395684,-0.568305416455714,-0.65914290118727,-0.640210320550636,-0.788653629483153,-0.632760812984135,-0.632457229752314,-0.696456959703716,-0.711205319051695,-0.768169494693219,-0.836160789443581,-0.755216861942742,-0.648487743014044,-0.725316876303036,-0.810303476429374
1502,Peru,PE,PER,Comparative advantage in low carbon technology products,Index,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,0.0633618074812458,0.0427832966792097,0.0194171892059073,0.188399560681843,0.0304519951981281,0.0304945318488084,0.0301342460281751,0.0418498591672206,0.030215070425847,0.0301305225164643,0.056005420726929,0.0627917903562834,0.052355784816551,0.0615526118116188,0.0706290389345604,0.0715256239027477,0.0803767127413902,0.0848080449028954,0.0601118719102217,0.0584769361435418,0.0611542098758774,0.0686559171237828,0.0608026278143129,0.0495050417938131,
1503,Peru,PE,PER,Exports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,3763579,2625049,5654036,4294339,12494925,9053819,4706520,46598929,8128080,9619691,14042753,26993436,27077252,32453346,68843296,72750248,79103936.11,114203759.6,128820599.72,118550185.24,125071222.04,122549281.63,97614524.15,120374082.48,132045245.25,146434258.54,124311765.54,144104327.808,
1504,Peru,PE,PER,Exports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,0.00870685212328238,0.00510908656472933,0.0105856715571118,0.00763015859382303,0.0231738977838267,0.0185838347421067,0.00933567831595227,0.0913102075725661,0.0150648909255726,0.0164336545400689,0.0212362428015651,0.0363634796902527,0.0309600737358867,0.0317586850387716,0.0567576915466639,0.0597187372015954,0.0530930695946574,0.0668134345256899,0.0667215803488306,0.0585199821057204,0.0616412028663877,0.0637659185201602,0.0498968706841887,0.0557959173060124,0.0582061695286917,0.0630045501083125,0.0603405383254067,0.0637988500708553,
1505,Peru,PE,PER,Exports of low carbon technology products as share of total exports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,0.219209825852143,0.150410055845875,0.0696125640974928,0.68207938983108,0.107732347499876,0.109782431175316,0.114184802756244,0.158200799665008,0.116561010522298,0.117636777275694,0.220602318675302,0.27416479178171,0.226602183222549,0.249052035494753,0.283476691150189,0.282968594005687,0.326001211190185,0.369397217741757,0.263682070095641,0.268953688114411,0.275764237045508,0.326886403167123,0.320744306164988,0.256257570197556,
1506,Peru,PE,PER,Imports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,178119185,211171040,301636162,373857302,299465240,271676381,252181811,227240724,231553781,293668161,290927834,396140551,506568397,628561153,1065451303,944850074,963298371.41,1462302673.65,1590221471.37,1570218840.344,1456617801.8,1576898949.03,1476255045.08,1430195893.27,1172027728.47,1409664570.68,1222640234.08,1422752048.61,
1507,Peru,PE,PER,Imports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,0.412069842061128,0.410998470247191,0.564733111122701,0.664267656959265,0.555407644429169,0.557641915288744,0.50021847663035,0.445276278289147,0.429170536482039,0.501683589139331,0.439957472766019,0.533650065177845,0.579209253708239,0.615106857879434,0.878408791084976,0.775602211886811,0.646547693942448,0.855501292469321,0.823642258342756,0.775107843593581,0.717892349295426,0.820505910446382,0.754606015064388,0.662925857030312,0.516635373931817,0.606519833301577,0.593465707628051,0.629890482943792,
1508,Peru,PE,PER,Imports of low carbon technology products as share of total imports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,3.41907519664533,3.70978889889328,3.27868721401816,2.99996093594382,2.97739472361592,3.40022103779685,2.83787411933154,3.1279919667618,3.24904651073845,3.05378965598068,3.56092332071821,4.07686319500141,3.01664601223877,3.62938765871383,3.52616886313018,3.39220532910147,3.24515016012351,3.92491295506359,3.91638376941719,3.41648455895883,2.56477108320272,3.16985378915607,3.83840898321185,3.41171245527189,
1509,Peru,PE,PER,Total trade in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,181882764,213796089,307290198,378151641,311960165,280730200,256888331,273839653,239681861,303287852,304970587,423133987,533645649,661014499,1134294599,1017600322,1042402307.52,1576506433.25,1719042071.09,1688769025.584,1581689023.84,1699448230.66,1573869569.23,1550569975.75,1304072973.72,1556098829.22,1346951999.62,1566856376.418,
1510,Peru,PE,PER,Total trade in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,0.42077669418441,0.416107556811921,0.575318782679813,0.671897815553088,0.578581542212996,0.576225750030851,0.509554154946302,0.536586485861713,0.444235427407612,0.5181172436794,0.461193715567584,0.570013544868098,0.610169327444126,0.646865542918206,0.935166482631639,0.835320949088406,0.699640763537105,0.92231472699501,0.890363838691587,0.833627825699301,0.779533552161814,0.884271828966542,0.804502885748576,0.718721774336324,0.574841543460509,0.66952438340989,0.653806245953458,0.693689333014647,
1511,Peru,PE,PER,Trade balance in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-174355606,-208545991,-295982126,-369562963,-286970315,-262622562,-247475291,-180641795,-223425701,-284048470,-276885081,-369147115,-479491145,-596107807,-996608007,-872099826,-884194435.3,-1348098914.05,-1461400871.65,-1451668655.104,-1331546579.76,-1454349667.4,-1378640520.93,-1309821810.79,-1039982483.22,-1263230312.14,-1098328468.54,-1278647720.802,
1512,Peru,PE,PER,Trade balance in low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-0.403362989937846,-0.405889383682462,-0.55414743956559,-0.656637498365442,-0.532233746645342,-0.539058080546637,-0.490882798314398,-0.353966070716581,-0.414105645556466,-0.485249934599262,-0.418721229964454,-0.497286585487593,-0.548249179972352,-0.583348172840662,-0.821651099538312,-0.715883474685215,-0.59345462434779,-0.788687857943631,-0.756920677993925,-0.71658786148786,-0.656251146429039,-0.756739991926222,-0.704709144380199,-0.6071299397243,-0.458429204403126,-0.543515283193265,-0.533125169302644,-0.566091632872936,
1513,Philippines,PH,PHL,Comparative advantage in low carbon technology products,Index,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,0.108504050961631,0.20400535525434,0.231448354654398,0.244123967217706,0.275231940312649,0.247797843767927,1.47515647163667,1.60918680547653,0.948112709189658,0.58616376617784,0.73764425904063,0.746139929971044,0.551136239194752,0.699519470529678,2.1267487071265,1.54913895315456,1.22122749419563,1.2413580318335,1.25161023141136,3.16390972169752,2.80476964244094,0.708046412177831,0.498422607518776,0.544482511192352,0.748540626472164
1514,Philippines,PH,PHL,Exports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,128436039,126860294,110756731,254512334,317105000,284150967,342824729,323213730,2217995724,2507507154,1718515853,1154920078,1425967954,1277938333,1226843115,1359766844,4437861104,3307890438,3060057295,3170715384,3081431482,9183390687,8527871719,2389511221,1671273886,2103116668,2068234714
1515,Philippines,PH,PHL,Exports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,0.135696387221216,0.134805393307724,0.148681893132528,0.297188299082242,0.37900959314218,0.360044561952986,0.406636911668902,0.371343013637044,2.3346832613808,2.3343033359208,1.346240935084,0.740426574974492,0.787798001449447,0.725558775957082,0.588784325740275,0.580559253209307,1.69435448664416,1.16514866926406,1.0286476671052,1.0346736125541,0.967096968759434,2.79571649016974,2.45872024007489,0.634119622287996,0.461995465279523,0.533667608671836,0.511579379170661
1516,Philippines,PH,PHL,Exports of low carbon technology products as share of total exports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,0.37538629437917,0.717206462763629,0.829765485250398,0.8838233274025,0.973709040866072,0.892089436352745,5.58966866438075,6.08304650248776,3.6575448580667,2.2885237509992,2.90554078140591,3.25783509882133,2.38538445163591,2.83037133398688,8.53591802321917,6.12868015090111,4.95319637576464,5.40696585690331,5.49021626317565,14.5518087066463,12.6476192253319,3.37116966240368,2.62926487180413,2.8184556618363,2.56145331785803
1517,Philippines,PH,PHL,Imports of low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,1530669130,1733675214,1453979527,1384767081,1571211106,1268789396,1182378606,1205875244,1395209621,1540350031,1569092643,1646557588,1655345152,1417569737,2007083098,1999749980,1957383774,2044712068,2191822427,3039704125,3950981743,3841967018,4108455476.49,5221729933,4246292302,4479450686,4910080932
1518,Philippines,PH,PHL,Imports of low carbon technology products as percent of GDP,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,1.61719617475934,1.84225309371522,1.95184912644539,1.6169612173981,1.87793974243716,1.6076690750569,1.402462378282,1.38544036225586,1.46861083320382,1.43395172776006,1.22918665152736,1.05561849569049,0.914520974189179,0.80483552034707,0.96323568524133,0.853803253195167,0.747319914219962,0.720215372821961,0.736787847053174,0.991921780169897,1.24000241108693,1.16961707423772,1.18453266751027,1.3857233160086,1.17381585640078,1.13666434779121,1.21451213339912
1519,Philippines,PH,PHL,Imports of low carbon technology products as share of total imports,Percent,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,4.92353060522577,4.50287027022038,4.55544028796508,3.83816812930282,3.33759495069618,3.21522816920925,3.1681076392295,3.24867281360171,3.04485473541111,2.96603598664004,2.73974548255139,3.08988706543531,3.33441440751133,3.02266161597626,2.88335135918401,3.00630299074989,3.0881193487905,4.14417684786432,4.32143605694917,4.13836042451906,3.77178516876578,4.32377289557575,4.72788613767075,3.60112081085749,3.435614395707
1520,Philippines,PH,PHL,Total trade in low carbon technology products,US Dollars,"Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. Accessed on 2023-12-03; International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. Accessed on 2023-12-03. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. Accessed on 2023-12-03; IMF staff calculations.",ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,1659105169,1860535508,1564736258,1639279415,1888316106,1552940363,1525203335,1529088974,3613205345,4047857185,3287608496,2801477666,3081313106,2695508070,3233926213,3359516824,6395244878,5352602506,5251879722,6210419509,7032413225,13025357705,12636327195.49,7611241154,5917566188,6582567354,6978315646
